runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-04 21:00:44.860296,"51.520406, -0.085969","51.503078444423835, -0.03577486148787724",6.5 km,28 mins,1701,transit
2020-03-04 21:00:45.162473,"51.520406, -0.085969","51.499758104521284, -0.04385111369884941",5.5 km,23 mins,1384,transit
2020-03-04 21:00:45.481035,"51.520406, -0.085969","51.49706495669739, -0.05320709804161012",5.3 km,21 mins,1233,transit
2020-03-04 21:00:45.775167,"51.520406, -0.085969","51.49508071365416, -0.063558537893549",4.4 km,19 mins,1154,transit
2020-03-04 21:00:46.068664,"51.520406, -0.085969","51.493865570075386, -0.07459090976555956",4.4 km,28 mins,1703,transit
2020-03-04 21:00:46.376768,"51.520406, -0.085969","51.49345638513989, -0.085969",3.9 km,25 mins,1517,transit
2020-03-04 21:00:46.683922,"51.520406, -0.085969","51.493865570075386, -0.09734709023444048",3.9 km,16 mins,956,transit
2020-03-04 21:00:47.016094,"51.520406, -0.085969","51.49508071365416, -0.10837946210645101",4.3 km,21 mins,1269,transit
2020-03-04 21:00:47.359795,"51.520406, -0.085969","51.49706495669739, -0.11873090195838991",5.3 km,26 mins,1575,transit
2020-03-04 21:00:47.691016,"51.520406, -0.085969","51.499758104521284, -0.1280868863011506",5.2 km,21 mins,1265,transit
2020-03-04 21:00:48.018322,"51.520406, -0.085969","51.503078444423835, -0.13616313851212278",7.1 km,29 mins,1723,transit
2020-03-04 21:00:48.322401,"51.520406, -0.085969","51.506925214368984, -0.14271426637561743",6.3 km,18 mins,1100,transit
2020-03-04 21:00:48.641265,"51.520406, -0.085969","51.51118164955429, -0.14754121803478012",5.9 km,23 mins,1382,transit
2020-03-04 21:00:49.054589,"51.520406, -0.085969","51.51571851610223, -0.15049732985424902",5.7 km,20 mins,1210,transit
2020-03-04 21:00:49.451490,"51.520406, -0.085969","51.52039802621047, -0.15149278249321357",6.3 km,23 mins,1391,transit
2020-03-04 21:00:49.795760,"51.520406, -0.085969","51.52507801719678, -0.15049732985424905",5.5 km,22 mins,1332,transit
2020-03-04 21:00:50.111853,"51.520406, -0.085969","51.52961626837803, -0.14754121803478012",5.7 km,25 mins,1503,transit
2020-03-04 21:00:50.401699,"51.520406, -0.085969","51.53387482494492, -0.14271426637561746",5.6 km,30 mins,1821,transit
2020-03-04 21:00:50.744108,"51.520406, -0.085969","51.537724197150276, -0.13616313851212278",5.1 km,29 mins,1722,transit
2020-03-04 21:00:51.099810,"51.520406, -0.085969","51.54104730632087, -0.12808688630115062",5.0 km,27 mins,1623,transit
2020-03-04 21:00:51.425115,"51.520406, -0.085969","51.543743056406036, -0.11873090195838994",4.9 km,29 mins,1721,transit
2020-03-04 21:00:51.718445,"51.520406, -0.085969","51.54572942083247, -0.108379462106451",4.2 km,23 mins,1399,transit
2020-03-04 21:00:52.306186,"51.520406, -0.085969","51.54694594904597, -0.09734709023444048",4.5 km,18 mins,1081,transit
2020-03-04 21:00:52.695379,"51.520406, -0.085969","51.547355614860095, -0.08596900000000002",3.5 km,18 mins,1054,transit
2020-03-04 21:00:53.087656,"51.520406, -0.085969","51.55633881981347, -0.085969",4.7 km,25 mins,1485,transit
2020-03-04 21:00:53.403355,"51.520406, -0.085969","51.555792491689985, -0.07079820851076189",5.4 km,27 mins,1607,transit
2020-03-04 21:00:53.725384,"51.520406, -0.085969","51.554170145899725, -0.056088375854796764",6.3 km,29 mins,1747,transit
2020-03-04 21:00:54.022027,"51.520406, -0.085969","51.551521187947536, -0.04228645432572801",9.2 km,36 mins,2161,transit
2020-03-04 21:00:54.389130,"51.520406, -0.085969","51.54792627562778, -0.029811808863859923",7.0 km,37 mins,2220,transit
2020-03-04 21:00:54.771836,"51.520406, -0.085969","51.543494847648105, -0.019043474720317997",8.9 km,31 mins,1831,transit
2020-03-04 21:00:55.079415,"51.520406, -0.085969","51.538361773107844, -0.010308640807105852",7.8 km,26 mins,1534,transit
2020-03-04 21:00:55.387872,"51.520406, -0.085969","51.53268322670027, -0.0038727086219772183",8.4 km,33 mins,1956,transit
2020-03-04 21:00:55.722464,"51.520406, -0.085969","51.52663191822101, 6.877130301908642e-05",10.3 km,36 mins,2189,transit
2020-03-04 21:00:56.084377,"51.520406, -0.085969","51.520391824375345, 0.0013960405667493535",9.8 km,31 mins,1850,transit
2020-03-04 21:00:56.436436,"51.520406, -0.085969","51.51415258542357, 6.877130301908642e-05",6.9 km,37 mins,2193,transit
2020-03-04 21:00:56.824809,"51.520406, -0.085969","51.508103738513434, -0.003872708621977206",7.7 km,29 mins,1743,transit
2020-03-04 21:00:57.157547,"51.520406, -0.085969","51.50242896344947, -0.01030864080710584",8.0 km,29 mins,1713,transit
2020-03-04 21:00:57.469237,"51.520406, -0.085969","51.49730051514847, -0.019043474720317987",8.0 km,31 mins,1879,transit
2020-03-04 21:00:57.795834,"51.520406, -0.085969","51.492874010311574, -0.0298118088638599",7.6 km,39 mins,2321,transit
2020-03-04 21:00:58.155008,"51.520406, -0.085969","51.48928372423443, -0.04228645432572801",7.1 km,42 mins,2501,transit
2020-03-04 21:00:58.542174,"51.520406, -0.085969","51.48663853763096, -0.05608837585479675",7.4 km,37 mins,2211,transit
2020-03-04 21:00:58.869097,"51.520406, -0.085969","51.48501865341436, -0.0707982085107619",4.9 km,29 mins,1753,transit
2020-03-04 21:00:59.175521,"51.520406, -0.085969","51.48447318018653, -0.085969",5.6 km,32 mins,1908,transit
2020-03-04 21:00:59.457774,"51.520406, -0.085969","51.48501865341436, -0.10113979148923813",4.8 km,20 mins,1203,transit
2020-03-04 21:00:59.759896,"51.520406, -0.085969","51.48663853763096, -0.11584962414520324",5.8 km,23 mins,1383,transit
2020-03-04 21:01:00.116395,"51.520406, -0.085969","51.48928372423443, -0.12965154567427203",10.0 km,30 mins,1786,transit
2020-03-04 21:01:00.449419,"51.520406, -0.085969","51.492874010311574, -0.1421261911361401",9.1 km,30 mins,1780,transit
2020-03-04 21:01:00.784258,"51.520406, -0.085969","51.49730051514847, -0.15289452527968203",9.4 km,37 mins,2240,transit
2020-03-04 21:01:01.047448,"51.520406, -0.085969","51.50242896344947, -0.16162935919289412",7.2 km,30 mins,1786,transit
2020-03-04 21:01:01.387042,"51.520406, -0.085969","51.508103738513434, -0.1680652913780228",8.3 km,32 mins,1930,transit
2020-03-04 21:01:01.661770,"51.520406, -0.085969","51.51415258542357, -0.1720067713030191",7.8 km,26 mins,1558,transit
2020-03-04 21:01:01.955196,"51.520406, -0.085969","51.520391824375345, -0.17333404056674936",7.0 km,24 mins,1455,transit
2020-03-04 21:01:02.510118,"51.520406, -0.085969","51.52663191822101, -0.17200677130301914",7.2 km,29 mins,1735,transit
2020-03-04 21:01:02.821743,"51.520406, -0.085969","51.53268322670027, -0.1680652913780228",11.6 km,33 mins,2001,transit
2020-03-04 21:01:03.165168,"51.520406, -0.085969","51.538361773107844, -0.16162935919289417",8.2 km,31 mins,1874,transit
2020-03-04 21:01:03.501883,"51.520406, -0.085969","51.543494847648105, -0.15289452527968203",7.3 km,19 mins,1120,transit
2020-03-04 21:01:03.802554,"51.520406, -0.085969","51.54792627562778, -0.14212619113614014",7.9 km,22 mins,1310,transit
2020-03-04 21:01:04.122927,"51.520406, -0.085969","51.551521187947536, -0.12965154567427206",6.5 km,30 mins,1816,transit
2020-03-04 21:01:04.536944,"51.520406, -0.085969","51.554170145899725, -0.11584962414520324",5.3 km,28 mins,1660,transit
2020-03-04 21:01:04.879619,"51.520406, -0.085969","51.555792491689985, -0.10113979148923813",5.2 km,23 mins,1381,transit
2020-03-04 21:01:05.185151,"51.520406, -0.085969","51.55633881981347, -0.08596900000000003",4.7 km,25 mins,1485,transit
2020-03-04 21:01:05.536823,"51.520406, -0.085969","51.56532202476685, -0.085969",5.9 km,31 mins,1861,transit
2020-03-04 21:01:05.790271,"51.520406, -0.085969","51.56463898075201, -0.06700550339025856",6.5 km,34 mins,2058,transit
2020-03-04 21:01:06.066939,"51.520406, -0.085969","51.562610663128716, -0.04861820695609291",7.7 km,28 mins,1661,transit
2020-03-04 21:01:06.362071,"51.520406, -0.085969","51.55929887539971, -0.03136580227005298",8.7 km,49 mins,2954,transit
2020-03-04 21:01:06.631902,"51.520406, -0.085969","51.55480451119716, -0.015772495970635746",10.1 km,31 mins,1856,transit
2020-03-04 21:01:06.914611,"51.520406, -0.085969","51.54926445640411, -0.00231208172688924",8.3 km,26 mins,1536,transit
2020-03-04 21:01:07.217220,"51.520406, -0.085969","51.54284739040099, 0.0086064554605119",8.0 km,25 mins,1499,transit
2020-03-04 21:01:07.477611,"51.520406, -0.085969","51.535748618815425, 0.016651365291245702",9.0 km,31 mins,1853,transit
2020-03-04 21:01:07.807353,"51.520406, -0.085969","51.528184099869264, 0.021578211178089234",8.9 km,30 mins,1780,transit
2020-03-04 21:01:08.176210,"51.520406, -0.085969","51.52038385058883, 0.023237296276681037",12.2 km,42 mins,2511,transit
2020-03-04 21:01:08.513711,"51.520406, -0.085969","51.51258493707917, 0.021578211178089234",11.9 km,41 mins,2466,transit
2020-03-04 21:01:08.847436,"51.520406, -0.085969","51.50502426433239, 0.016651365291245702",12.6 km,37 mins,2214,transit
2020-03-04 21:01:09.221625,"51.520406, -0.085969","51.497931385468334, 0.008606455460511926",9.3 km,28 mins,1671,transit
2020-03-04 21:01:09.623850,"51.520406, -0.085969","51.49152154796183, -0.00231208172688924",10.0 km,40 mins,2398,transit
2020-03-04 21:01:10.003903,"51.520406, -0.085969","51.485989185578546, -0.015772495970635736",9.7 km,36 mins,2179,transit
2020-03-04 21:01:10.357327,"51.520406, -0.085969","51.48150204988079, -0.03136580227005298",7.9 km,29 mins,1728,transit
2020-03-04 21:01:10.767397,"51.520406, -0.085969","51.478196154885794, -0.048618206956092896",7.0 km,38 mins,2296,transit
2020-03-04 21:01:11.110144,"51.520406, -0.085969","51.476171683472884, -0.06700550339025856",7.7 km,37 mins,2245,transit
2020-03-04 21:01:11.444602,"51.520406, -0.085969","51.47548997523315, -0.085969",7.8 km,37 mins,2243,transit
2020-03-04 21:01:12.080028,"51.520406, -0.085969","51.476171683472884, -0.10493249660974148",6.2 km,29 mins,1715,transit
2020-03-04 21:01:12.397920,"51.520406, -0.085969","51.478196154885794, -0.1233197930439071",7.2 km,26 mins,1574,transit
2020-03-04 21:01:12.744178,"51.520406, -0.085969","51.48150204988079, -0.14057219772994706",7.9 km,35 mins,2086,transit
2020-03-04 21:01:13.067176,"51.520406, -0.085969","51.485989185578546, -0.15616550402936427",9.4 km,38 mins,2270,transit
2020-03-04 21:01:13.397074,"51.520406, -0.085969","51.49152154796183, -0.16962591827311077",10.5 km,38 mins,2276,transit
2020-03-04 21:01:13.820329,"51.520406, -0.085969","51.497931385468334, -0.18054445546051187",11.1 km,39 mins,2368,transit
2020-03-04 21:01:14.113273,"51.520406, -0.085969","51.50502426433239, -0.1885893652912457",9.0 km,33 mins,1972,transit
2020-03-04 21:01:14.410019,"51.520406, -0.085969","51.51258493707917, -0.19351621117808926",8.9 km,31 mins,1881,transit
2020-03-04 21:01:14.750711,"51.520406, -0.085969","51.52038385058883, -0.19517529627668107",8.8 km,30 mins,1799,transit
2020-03-04 21:01:15.135608,"51.520406, -0.085969","51.528184099869264, -0.19351621117808926",9.6 km,39 mins,2357,transit
2020-03-04 21:01:15.582469,"51.520406, -0.085969","51.535748618815425, -0.1885893652912457",9.2 km,41 mins,2451,transit
2020-03-04 21:01:15.970573,"51.520406, -0.085969","51.54284739040099, -0.18054445546051193",9.6 km,28 mins,1662,transit
2020-03-04 21:01:16.346708,"51.520406, -0.085969","51.54926445640411, -0.1696259182731108",8.8 km,26 mins,1540,transit
2020-03-04 21:01:16.705662,"51.520406, -0.085969","51.55480451119716, -0.1561655040293643",9.3 km,32 mins,1945,transit
2020-03-04 21:01:17.048876,"51.520406, -0.085969","51.55929887539971, -0.1405721977299471",8.6 km,25 mins,1473,transit
2020-03-04 21:01:17.366727,"51.520406, -0.085969","51.562610663128716, -0.1233197930439071",6.7 km,34 mins,2036,transit
2020-03-04 21:01:17.676629,"51.520406, -0.085969","51.56463898075201, -0.10493249660974148",6.2 km,20 mins,1202,transit
2020-03-04 21:01:18.030303,"51.520406, -0.085969","51.56532202476685, -0.08596900000000003",5.9 km,31 mins,1861,transit
2020-03-04 21:01:18.324722,"51.520406, -0.085969","51.57430522972021, -0.085969",7.1 km,37 mins,2241,transit
2020-03-04 21:01:18.777925,"51.520406, -0.085969","51.57348541619417, -0.06321279343761683",7.9 km,40 mins,2421,transit
2020-03-04 21:01:19.103152,"51.520406, -0.085969","51.571050972379346, -0.04114802948244059",11.5 km,42 mins,2523,transit
2020-03-04 21:01:19.397684,"51.520406, -0.085969","51.567076118486774, -0.02044513978963002",11.0 km,34 mins,2011,transit
2020-03-04 21:01:19.684860,"51.520406, -0.085969","51.561682012626136, -0.001733173004616898",9.9 km,28 mins,1703,transit
2020-03-04 21:01:20.274984,"51.520406, -0.085969","51.55503302293855, 0.014419319048872298",11.4 km,33 mins,1983,transit
2020-03-04 21:01:20.577439,"51.520406, -0.085969","51.54733167634796, 0.027521556041049278",9.5 km,23 mins,1391,transit
2020-03-04 21:01:20.816820,"51.520406, -0.085969","51.53881244434039, 0.037175439916937926",10.4 km,35 mins,2095,transit
2020-03-04 21:01:21.113859,"51.520406, -0.085969","51.52973456192867, 0.04308764908603059",10.7 km,38 mins,2292,transit
2020-03-04 21:01:21.499031,"51.520406, -0.085969","51.52037410485204, 0.04507854903210487",13.5 km,54 mins,3215,transit
2020-03-04 21:01:22.124619,"51.520406, -0.085969","51.511015571283686, 0.04308764908603059",14.2 km,49 mins,2934,transit
2020-03-04 21:01:22.445860,"51.520406, -0.085969","51.50194322739488, 0.037175439916937926",13.0 km,37 mins,2220,transit
2020-03-04 21:01:23.030925,"51.520406, -0.085969","51.49343248090121, 0.02752155604104933",12.5 km,44 mins,2619,transit
2020-03-04 21:01:23.399928,"51.520406, -0.085969","51.48574154334181, 0.01441931904887231",11.1 km,35 mins,2114,transit
2020-03-04 21:01:23.724824,"51.520406, -0.085969","51.47910363072287, -0.0017331730046168733",10.3 km,37 mins,2238,transit
2020-03-04 21:01:24.115836,"51.520406, -0.085969","51.47371993391036, -0.02044513978963002",11.4 km,38 mins,2253,transit
2020-03-04 21:01:24.472980,"51.520406, -0.085969","51.469753565557625, -0.04114802948244057",8.0 km,47 mins,2794,transit
2020-03-04 21:01:24.758637,"51.520406, -0.085969","51.467324660288526, -0.06321279343761683",9.3 km,44 mins,2650,transit
2020-03-04 21:01:25.150931,"51.520406, -0.085969","51.46650677027978, -0.085969",8.3 km,38 mins,2289,transit
2020-03-04 21:01:25.718584,"51.520406, -0.085969","51.467324660288526, -0.1087252065623832",8.8 km,35 mins,2099,transit
2020-03-04 21:01:26.079786,"51.520406, -0.085969","51.469753565557625, -0.13078997051755942",8.2 km,30 mins,1783,transit
2020-03-04 21:01:26.430439,"51.520406, -0.085969","51.47371993391036, -0.15149286021037003",10.7 km,39 mins,2331,transit
2020-03-04 21:01:26.827747,"51.520406, -0.085969","51.47910363072287, -0.1702048269953831",11.3 km,42 mins,2497,transit
2020-03-04 21:01:27.154312,"51.520406, -0.085969","51.48574154334181, -0.18635731904887232",12.5 km,45 mins,2718,transit
2020-03-04 21:01:27.552827,"51.520406, -0.085969","51.49343248090121, -0.19945955604104929",10.4 km,42 mins,2501,transit
2020-03-04 21:01:27.869166,"51.520406, -0.085969","51.50194322739488, -0.20911343991693795",10.5 km,37 mins,2216,transit
2020-03-04 21:01:28.250796,"51.520406, -0.085969","51.511015571283686, -0.2150256490860306",11.0 km,34 mins,2069,transit
2020-03-04 21:01:28.613652,"51.520406, -0.085969","51.52037410485204, -0.21701654903210488",10.7 km,37 mins,2231,transit
2020-03-04 21:01:28.941226,"51.520406, -0.085969","51.52973456192867, -0.21502564908603064",11.6 km,39 mins,2340,transit
2020-03-04 21:01:29.586904,"51.520406, -0.085969","51.53881244434039, -0.20911343991693795",11.4 km,44 mins,2633,transit
2020-03-04 21:01:30.348892,"51.520406, -0.085969","51.54733167634796, -0.19945955604104929",14.6 km,36 mins,2155,transit
2020-03-04 21:01:30.729578,"51.520406, -0.085969","51.55503302293855, -0.18635731904887232",10.3 km,32 mins,1897,transit
2020-03-04 21:01:31.345603,"51.520406, -0.085969","51.561682012626136, -0.17020482699538317",10.4 km,33 mins,1984,transit
2020-03-04 21:01:31.744080,"51.520406, -0.085969","51.567076118486774, -0.15149286021037006",9.8 km,48 mins,2908,transit
2020-03-04 21:01:32.036345,"51.520406, -0.085969","51.571050972379346, -0.13078997051755942",10.2 km,32 mins,1934,transit
2020-03-04 21:01:32.991125,"51.520406, -0.085969","51.57348541619417, -0.10872520656238319",8.1 km,29 mins,1711,transit
2020-03-04 21:01:33.304171,"51.520406, -0.085969","51.57430522972021, -0.08596900000000005",7.1 km,37 mins,2241,transit
2020-03-04 21:01:33.669661,"51.520406, -0.085969","51.583288434673584, -0.085969",8.7 km,47 mins,2841,transit
2020-03-04 21:01:34.010231,"51.520406, -0.085969","51.58233179797863, -0.05942007768639993",11.4 km,35 mins,2120,transit
2020-03-04 21:01:34.373823,"51.520406, -0.085969","51.57949107351148, -0.033677841718837045",10.1 km,27 mins,1625,transit
2020-03-04 21:01:34.694270,"51.520406, -0.085969","51.5748529169328, -0.00952446479949975",11.7 km,37 mins,2240,transit
2020-03-04 21:01:35.017901,"51.520406, -0.085969","51.56855877951162, 0.012306162048757313",11.2 km,26 mins,1550,transit
2020-03-04 21:01:35.403074,"51.520406, -0.085969","51.560800546771574, 0.03115072916342706",10.4 km,35 mins,2090,transit
2020-03-04 21:01:35.747813,"51.520406, -0.085969","51.55181463047233, 0.046436661797080316",10.8 km,22 mins,1316,transit
2020-03-04 21:01:36.037884,"51.520406, -0.085969","51.54187470289225, 0.05769951539758436",11.4 km,34 mins,2042,transit
2020-03-04 21:01:36.387607,"51.520406, -0.085969","51.53128330418656, 0.06459708463341157",13.1 km,48 mins,2873,transit
2020-03-04 21:01:36.716333,"51.520406, -0.085969","51.520362587166375, 0.06691979824211504",17.7 km,53 mins,3199,transit
2020-03-04 21:01:37.060826,"51.520406, -0.085969","51.509444488252065, 0.06459708463341157",15.6 km,49 mins,2949,transit
2020-03-04 21:01:37.384226,"51.520406, -0.085969","51.49886062808469, 0.05769951539758441",15.6 km,46 mins,2771,transit
2020-03-04 21:01:37.712331,"51.520406, -0.085969","51.488932250223726, 0.04643666179708034",16.1 km,46 mins,2770,transit
2020-03-04 21:01:38.055156,"51.520406, -0.085969","51.47996050176617, 0.031150729163427083",14.1 km,43 mins,2605,transit
2020-03-04 21:01:38.391860,"51.520406, -0.085969","51.472217346145015, 0.012306162048757351",11.2 km,38 mins,2259,transit
2020-03-04 21:01:38.766897,"51.520406, -0.085969","51.46593737659688, -0.00952446479949975",9.4 km,31 mins,1831,transit
2020-03-04 21:01:39.064757,"51.520406, -0.085969","51.461310769785385, -0.03367784171883702",8.6 km,31 mins,1832,transit
2020-03-04 21:01:39.407516,"51.520406, -0.085969","51.458477583898805, -0.059420077686399946",10.3 km,50 mins,2987,transit
2020-03-04 21:01:39.712400,"51.520406, -0.085969","51.45752356532642, -0.08596899999999999",9.5 km,49 mins,2920,transit
2020-03-04 21:01:39.977532,"51.520406, -0.085969","51.458477583898805, -0.11251792231360011",8.6 km,33 mins,1989,transit
2020-03-04 21:01:40.272081,"51.520406, -0.085969","51.461310769785385, -0.13826015828116298",8.1 km,21 mins,1251,transit
2020-03-04 21:01:40.533086,"51.520406, -0.085969","51.46593737659688, -0.1624135352005003",12.6 km,40 mins,2406,transit
2020-03-04 21:01:40.827251,"51.520406, -0.085969","51.472217346145015, -0.18424416204875732",18.0 km,1 hour 1 min,3635,transit
2020-03-04 21:01:41.217940,"51.520406, -0.085969","51.47996050176617, -0.20308872916342707",14.6 km,54 mins,3231,transit
2020-03-04 21:01:41.606291,"51.520406, -0.085969","51.488932250223726, -0.21837466179708032",11.7 km,42 mins,2517,transit
2020-03-04 21:01:41.954279,"51.520406, -0.085969","51.49886062808469, -0.22963751539758445",12.6 km,39 mins,2363,transit
2020-03-04 21:01:42.306929,"51.520406, -0.085969","51.509444488252065, -0.23653508463341158",12.6 km,44 mins,2626,transit
2020-03-04 21:01:42.694775,"51.520406, -0.085969","51.520362587166375, -0.23885779824211506",14.6 km,47 mins,2802,transit
2020-03-04 21:01:43.051038,"51.520406, -0.085969","51.53128330418656, -0.23653508463341158",12.0 km,42 mins,2492,transit
2020-03-04 21:01:43.422376,"51.520406, -0.085969","51.54187470289225, -0.22963751539758437",13.4 km,47 mins,2838,transit
2020-03-04 21:01:43.773308,"51.520406, -0.085969","51.55181463047233, -0.21837466179708034",15.8 km,38 mins,2268,transit
2020-03-04 21:01:44.123681,"51.520406, -0.085969","51.560800546771574, -0.2030887291634271",13.9 km,42 mins,2510,transit
2020-03-04 21:01:44.493999,"51.520406, -0.085969","51.56855877951162, -0.18424416204875738",12.8 km,39 mins,2368,transit
2020-03-04 21:01:44.850739,"51.520406, -0.085969","51.5748529169328, -0.16241353520050034",12.2 km,41 mins,2466,transit
2020-03-04 21:01:45.212604,"51.520406, -0.085969","51.57949107351148, -0.13826015828116295",11.5 km,30 mins,1815,transit
2020-03-04 21:01:45.573390,"51.520406, -0.085969","51.58233179797863, -0.11251792231360008",9.4 km,34 mins,2012,transit
2020-03-04 21:01:45.906783,"51.520406, -0.085969","51.583288434673584, -0.08596900000000005",8.7 km,47 mins,2841,transit
2020-03-04 21:01:46.224878,"51.520406, -0.085969","51.59227163962695, -0.085969",12.3 km,47 mins,2802,transit
2020-03-04 21:01:46.516832,"51.520406, -0.085969","51.59117812606744, -0.05562735517016602",11.1 km,33 mins,1955,transit
2020-03-04 21:01:46.803012,"51.520406, -0.085969","51.58793096638476, -0.026207641950272326",11.6 km,37 mins,2228,transit
2020-03-04 21:01:47.074799,"51.520406, -0.085969","51.582629270461624, 0.001396224785302715",12.6 km,34 mins,2068,transit
2020-03-04 21:01:47.702684,"51.520406, -0.085969","51.57543481145023, 0.026345511204048756",12.6 km,26 mins,1560,transit
2020-03-04 21:01:47.974333,"51.520406, -0.085969","51.566567027423034, 0.04788215017323224",13.3 km,46 mins,2750,transit
2020-03-04 21:01:48.283737,"51.520406, -0.085969","51.55629625229753, 0.06535177359117367",12.8 km,30 mins,1816,transit
2020-03-04 21:01:48.598626,"51.520406, -0.085969","51.544935394088114, 0.07822359187566527",14.1 km,41 mins,2446,transit
2020-03-04 21:01:48.887019,"51.520406, -0.085969","51.53283032643045, 0.08610651742679762",14.2 km,43 mins,2562,transit
2020-03-04 21:01:49.189953,"51.520406, -0.085969","51.52034929753344, 0.08876104331580358",19.0 km,1 hour 13 mins,4357,transit
2020-03-04 21:01:49.508536,"51.520406, -0.085969","51.50787168819936, 0.08610651742679762",18.6 km,1 hour 6 mins,3989,transit
2020-03-04 21:01:49.849157,"51.520406, -0.085969","51.49577646678563, 0.07822359187566529",16.5 km,52 mins,3102,transit
2020-03-04 21:01:50.207354,"51.520406, -0.085969","51.484430693911364, 0.0653517735911737",15.4 km,49 mins,2964,transit
2020-03-04 21:01:50.546211,"51.520406, -0.085969","51.474178423712395, 0.04788215017323226",16.4 km,50 mins,2982,transit
2020-03-04 21:01:50.929685,"51.520406, -0.085969","51.465330332245166, 0.026345511204048808",14.2 km,40 mins,2424,transit
2020-03-04 21:01:51.283615,"51.520406, -0.085969","51.45815437821383, 0.001396224785302715",11.7 km,34 mins,2027,transit
2020-03-04 21:01:51.676646,"51.520406, -0.085969","51.452867767707815, -0.026207641950272302",10.9 km,37 mins,2237,transit
2020-03-04 21:01:52.061980,"51.520406, -0.085969","51.449630454341175, -0.05562735517016603",11.2 km,48 mins,2892,transit
2020-03-04 21:01:52.476236,"51.520406, -0.085969","51.44854036037305, -0.08596899999999999",10.3 km,42 mins,2508,transit
2020-03-04 21:01:52.872614,"51.520406, -0.085969","51.449630454341175, -0.11631064482983401",9.7 km,45 mins,2686,transit
2020-03-04 21:01:53.128279,"51.520406, -0.085969","51.452867767707815, -0.1457303580497277",9.5 km,25 mins,1497,transit
2020-03-04 21:01:53.515833,"51.520406, -0.085969","51.45815437821383, -0.17333422478530275",11.5 km,42 mins,2540,transit
2020-03-04 21:01:53.881028,"51.520406, -0.085969","51.465330332245166, -0.19828351120404877",14.0 km,57 mins,3394,transit
2020-03-04 21:01:54.271128,"51.520406, -0.085969","51.474178423712395, -0.21982015017323223",14.6 km,56 mins,3356,transit
2020-03-04 21:01:54.651085,"51.520406, -0.085969","51.484430693911364, -0.23728977359117365",14.6 km,56 mins,3381,transit
2020-03-04 21:01:55.222128,"51.520406, -0.085969","51.49577646678563, -0.25016159187566533",14.1 km,45 mins,2729,transit
2020-03-04 21:01:55.563667,"51.520406, -0.085969","51.50787168819936, -0.2580445174267976",14.0 km,50 mins,2995,transit
2020-03-04 21:01:55.903092,"51.520406, -0.085969","51.52034929753344, -0.2606990433158036",15.4 km,44 mins,2628,transit
2020-03-04 21:01:56.242600,"51.520406, -0.085969","51.53283032643045, -0.2580445174267976",15.3 km,53 mins,3150,transit
2020-03-04 21:01:56.840602,"51.520406, -0.085969","51.544935394088114, -0.2501615918756653",18.6 km,53 mins,3186,transit
2020-03-04 21:01:57.169908,"51.520406, -0.085969","51.55629625229753, -0.23728977359117367",17.4 km,46 mins,2761,transit
2020-03-04 21:01:57.588202,"51.520406, -0.085969","51.566567027423034, -0.21982015017323228",14.5 km,47 mins,2837,transit
2020-03-04 21:01:57.929734,"51.520406, -0.085969","51.57543481145023, -0.19828351120404886",12.3 km,33 mins,1971,transit
2020-03-04 21:01:58.581403,"51.520406, -0.085969","51.582629270461624, -0.1733342247853028",13.7 km,40 mins,2396,transit
2020-03-04 21:01:58.903121,"51.520406, -0.085969","51.58793096638476, -0.14573035804972764",12.6 km,38 mins,2304,transit
2020-03-04 21:01:59.246252,"51.520406, -0.085969","51.59117812606744, -0.116310644829834",9.4 km,34 mins,2053,transit
2020-03-04 21:01:59.850647,"51.520406, -0.085969","51.59227163962695, -0.08596900000000005",12.3 km,47 mins,2802,transit
2020-03-04 21:02:00.236098,"51.520406, -0.085969","51.60125484458033, -0.085969",11.0 km,56 mins,3389,transit
2020-03-04 21:02:00.559442,"51.520406, -0.085969","51.60002440042266, -0.05183462492246747",12.2 km,29 mins,1764,transit
2020-03-04 21:02:00.924477,"51.520406, -0.085969","51.5963706508588, -0.018737428461728236",14.7 km,51 mins,3048,transit
2020-03-04 21:02:01.271738,"51.520406, -0.085969","51.59040517879685, 0.012316931049748424",15.1 km,43 mins,2598,transit
2020-03-04 21:02:01.621801,"51.520406, -0.085969","51.58231010803839, 0.040384876475820335",14.4 km,35 mins,2115,transit
2020-03-04 21:02:01.906766,"51.520406, -0.085969","51.57233246441261, 0.06461358363474103",15.5 km,34 mins,2011,transit
2020-03-04 21:02:02.217457,"51.520406, -0.085969","51.56077654134696, 0.08426689228589161",15.4 km,39 mins,2353,transit
2020-03-04 21:02:02.547971,"51.520406, -0.085969","51.54799451754515, 0.09874766949365503",15.0 km,49 mins,2923,transit
2020-03-04 21:02:02.785632,"51.520406, -0.085969","51.53437562844808, 0.10761594707275031",15.3 km,42 mins,2524,transit
2020-03-04 21:02:03.108272,"51.520406, -0.085969","51.52033423595513, 0.11060228366225981",18.1 km,1 hour 0 mins,3580,transit
2020-03-04 21:02:03.465284,"51.520406, -0.085969","51.50629717134085, 0.10761594707275031",19.7 km,59 mins,3511,transit
2020-03-04 21:02:03.755589,"51.520406, -0.085969","51.49269074388165, 0.09874766949365506",18.7 km,57 mins,3434,transit
2020-03-04 21:02:04.070989,"51.520406, -0.085969","51.479927812439534, 0.08426689228589164",18.7 km,50 mins,3010,transit
