runtime,Origin,Destination,distance,travel_time,duration_value,travel_mode
2020-03-05 20:22:05.717827,"51.520406, -0.085969","51.59305098573726, -0.2227453729985757",15.4 km,47 mins,2844,transit
2020-03-05 20:22:05.944473,"51.520406, -0.085969","51.596562968602996, -0.20961854453930825",16.5 km,45 mins,2729,transit
2020-03-05 20:22:06.171361,"51.520406, -0.085969","51.59970342340559, -0.19577976798256283",15.4 km,32 mins,1949,transit
2020-03-05 20:22:06.406577,"51.520406, -0.085969","51.60245697163428, -0.18130631517562557",16.2 km,43 mins,2559,transit
2020-03-05 20:22:06.777352,"51.520406, -0.085969","51.60481012679303, -0.1662800980464457",15.7 km,1 hour 3 mins,3763,transit
2020-03-05 20:22:07.021348,"51.520406, -0.085969","51.60675136150697, -0.15078704412155133",14.8 km,47 mins,2829,transit
2020-03-05 20:22:07.242656,"51.520406, -0.085969","51.6082711649192, -0.13491645047017953",13.8 km,55 mins,3305,transit
2020-03-05 20:22:07.470883,"51.520406, -0.085969","51.60936209007382, -0.11876032272174217",11.5 km,33 mins,1987,transit
2020-03-05 20:22:07.744949,"51.520406, -0.085969","51.61001879103341, -0.10241270434385955",11.4 km,56 mins,3334,transit
2020-03-05 20:22:07.997528,"51.520406, -0.085969","51.61922125448705, -0.085969",20.7 km,1 hour 10 mins,4183,transit
2020-03-05 20:22:08.261518,"51.520406, -0.085969","51.61898002247621, -0.06776242684253495",13.9 km,40 mins,2420,transit
2020-03-05 20:22:08.523189,"51.520406, -0.085969","51.61825750937365, -0.0496633812222867",14.9 km,47 mins,2832,transit
2020-03-05 20:22:08.819960,"51.520406, -0.085969","51.61705725805547, -0.03177863747156006",16.3 km,1 hour 2 mins,3741,transit
2020-03-05 20:22:09.039491,"51.520406, -0.085969","51.615385153633945, -0.014213463044020831",15.3 km,50 mins,3026,transit
2020-03-05 20:22:09.254178,"51.520406, -0.085969","51.613249394046825, 0.0029291354407141733",15.4 km,40 mins,2405,transit
2020-03-05 20:22:09.485760,"51.520406, -0.085969","51.61066044910385, 0.019549164988788836",16.5 km,44 mins,2653,transit
2020-03-05 20:22:09.682723,"51.520406, -0.085969","51.60763100821014, 0.03555039465824284",15.6 km,30 mins,1771,transit
2020-03-05 20:22:09.891170,"51.520406, -0.085969","51.60417591704629, 0.050841094311208465",16.9 km,46 mins,2742,transit
2020-03-05 20:22:10.116276,"51.520406, -0.085969","51.600312103543466, 0.06533475611038957",21.3 km,56 mins,3382,transit
2020-03-05 20:22:10.318782,"51.520406, -0.085969","51.59605849354772, 0.07895078894318974",20.5 km,48 mins,2887,transit
2020-03-05 20:22:10.507938,"51.520406, -0.085969","51.59143591662143, 0.09161517397417733",20.0 km,41 mins,2476,transit
2020-03-05 20:22:10.719380,"51.520406, -0.085969","51.58646700247999, 0.10326106800109514",18.9 km,54 mins,3260,transit
2020-03-05 20:22:10.941544,"51.520406, -0.085969","51.58117606860964, 0.11382934040141814",19.6 km,48 mins,2853,transit
2020-03-05 20:22:11.179083,"51.520406, -0.085969","51.575588999655814, 0.12326902934427506",17.8 km,45 mins,2687,transit
2020-03-05 20:22:11.400537,"51.520406, -0.085969","51.569733119211655, 0.13153770369044435",17.0 km,34 mins,2042,transit
2020-03-05 20:22:11.643628,"51.520406, -0.085969","51.56363705467268, 0.13860171863096815",17.8 km,45 mins,2686,transit
2020-03-05 20:22:11.880035,"51.520406, -0.085969","51.55733059585553, 0.14443635557376333",19.0 km,54 mins,3221,transit
2020-03-05 20:22:12.122250,"51.520406, -0.085969","51.550844548107, 0.1490258399620324",25.4 km,51 mins,3088,transit
2020-03-05 20:22:12.420940,"51.520406, -0.085969","51.544210580652944, 0.15236323442411265",18.4 km,45 mins,2686,transit
2020-03-05 20:22:12.631453,"51.520406, -0.085969","51.537461070956496, 0.15445020869337184",18.6 km,47 mins,2816,transit
2020-03-05 20:22:12.855360,"51.520406, -0.085969","51.530628945869616, 0.15529669185384276",19.6 km,52 mins,3139,transit
2020-03-05 20:22:13.118490,"51.520406, -0.085969","51.52374752037335, 0.15492041641303056",22.3 km,1 hour 26 mins,5138,transit
2020-03-05 20:22:13.343476,"51.520406, -0.085969","51.516850334707954, 0.15334636724312017",21.0 km,1 hour 9 mins,4163,transit
2020-03-05 20:22:13.653277,"51.520406, -0.085969","51.50997099069719, 0.1506061513670487",22.7 km,1 hour 45 mins,6289,transit
2020-03-05 20:22:14.042735,"51.520406, -0.085969","51.503142988068554, 0.1467373067463685",21.9 km,1 hour 7 mins,4032,transit
2020-03-05 20:22:14.301778,"51.520406, -0.085969","51.49639956156599, 0.14178256956371357",21.5 km,1 hour 2 mins,3692,transit
2020-03-05 20:22:14.577437,"51.520406, -0.085969","51.489773519641595, 0.13578911995544674",20.0 km,55 mins,3292,transit
2020-03-05 20:22:14.850895,"51.520406, -0.085969","51.48329708550026, 0.12880782577170483",20.2 km,55 mins,3329,transit
2020-03-05 20:22:15.099612,"51.520406, -0.085969","51.47700174125338, 0.12089250280404065",21.0 km,56 mins,3381,transit
2020-03-05 20:22:15.477015,"51.520406, -0.085969","51.47091807591875, 0.1120992081489372",18.9 km,1 hour 1 min,3640,transit
2020-03-05 20:22:15.885590,"51.520406, -0.085969","51.46507563797987, 0.10248558111671112",17.7 km,44 mins,2616,transit
2020-03-05 20:22:16.154495,"51.520406, -0.085969","51.45950279319195, 0.09211024351057957",16.9 km,51 mins,3087,transit
2020-03-05 20:22:16.501507,"51.520406, -0.085969","51.45422658829299, 0.08103226834814406",18.4 km,1 hour 4 mins,3820,transit
2020-03-05 20:22:16.915934,"51.520406, -0.085969","51.44927262124695, 0.06931072332273742",18.0 km,48 mins,2908,transit
2020-03-05 20:22:17.317134,"51.520406, -0.085969","51.44466491861209, 0.05700429262876597",15.8 km,49 mins,2910,transit
2020-03-05 20:22:17.728300,"51.520406, -0.085969","51.44042582059194, 0.04417097830083584",15.4 km,42 mins,2517,transit
2020-03-05 20:22:18.139413,"51.520406, -0.085969","51.4365758742881, 0.03086788000938009",14.9 km,46 mins,2780,transit
2020-03-05 20:22:18.456880,"51.520406, -0.085969","51.43313373563496, 0.017151050356149184",14.3 km,40 mins,2399,transit
2020-03-05 20:22:18.774691,"51.520406, -0.085969","51.430116080454724, 0.0030754211356371877",15.3 km,53 mins,3177,transit
2020-03-05 20:22:19.264669,"51.520406, -0.085969","51.4275375250291, -0.01130520523364903",17.1 km,50 mins,3013,transit
2020-03-05 20:22:19.576507,"51.520406, -0.085969","51.42541055653955, -0.025938105875328465",14.8 km,50 mins,3020,transit
2020-03-05 20:22:19.981698,"51.520406, -0.085969","51.42374547368375, -0.04077153670148241",13.7 km,45 mins,2702,transit
2020-03-05 20:22:20.300312,"51.520406, -0.085969","51.42255033772976, -0.05575458872444836",13.1 km,38 mins,2275,transit
2020-03-05 20:22:20.703340,"51.520406, -0.085969","51.42183093422285, -0.07083700975304796",15.6 km,55 mins,3277,transit
2020-03-05 20:22:21.119802,"51.520406, -0.085969","51.42159074551294, -0.08596899999999999",16.4 km,44 mins,2636,transit
2020-03-05 20:22:21.520754,"51.520406, -0.085969","51.42183093422285, -0.101100990246952",14.9 km,54 mins,3213,transit
2020-03-05 20:22:21.792570,"51.520406, -0.085969","51.42255033772976, -0.11618341127555172",14.0 km,50 mins,3029,transit
2020-03-05 20:22:22.146844,"51.520406, -0.085969","51.42374547368375, -0.13116646329851767",14.4 km,44 mins,2629,transit
2020-03-05 20:22:22.392041,"51.520406, -0.085969","51.42541055653955, -0.14599989412467151",15.4 km,52 mins,3116,transit
2020-03-05 20:22:22.639550,"51.520406, -0.085969","51.4275375250291, -0.16063279476635095",13.3 km,35 mins,2088,transit
2020-03-05 20:22:22.864741,"51.520406, -0.085969","51.430116080454724, -0.17501342113563717",13.1 km,32 mins,1948,transit
2020-03-05 20:22:23.121205,"51.520406, -0.085969","51.43313373563496, -0.18908905035614923",14.5 km,40 mins,2406,transit
2020-03-05 20:22:23.406028,"51.520406, -0.085969","51.4365758742881, -0.20280588000938007",17.8 km,57 mins,3422,transit
2020-03-05 20:22:23.662733,"51.520406, -0.085969","51.44042582059194, -0.21610897830083578",19.7 km,1 hour 2 mins,3704,transit
2020-03-05 20:22:23.940087,"51.520406, -0.085969","51.44466491861209, -0.22894229262876592",20.2 km,1 hour 1 min,3658,transit
2020-03-05 20:22:24.290248,"51.520406, -0.085969","51.44927262124695, -0.2412487233227375",16.4 km,51 mins,3057,transit
2020-03-05 20:22:24.692038,"51.520406, -0.085969","51.45422658829299, -0.2529702683481441",18.5 km,1 hour 7 mins,4036,transit
2020-03-05 20:22:24.968971,"51.520406, -0.085969","51.45950279319195, -0.2640482435105796",18.9 km,1 hour 2 mins,3713,transit
2020-03-05 20:22:25.268726,"51.520406, -0.085969","51.46507563797987, -0.2744235811167111",18.4 km,54 mins,3256,transit
2020-03-05 20:22:25.612908,"51.520406, -0.085969","51.47091807591875, -0.2840372081489371",18.9 km,59 mins,3536,transit
2020-03-05 20:22:25.889073,"51.520406, -0.085969","51.47700174125338, -0.2928305028040406",18.6 km,56 mins,3358,transit
2020-03-05 20:22:26.146768,"51.520406, -0.085969","51.48329708550026, -0.3007458257717049",18.7 km,1 hour 5 mins,3875,transit
2020-03-05 20:22:26.350716,"51.520406, -0.085969","51.489773519641595, -0.30772711995544677",22.5 km,1 hour 4 mins,3847,transit
2020-03-05 20:22:26.630085,"51.520406, -0.085969","51.49639956156599, -0.31372056956371364",21.5 km,1 hour 0 mins,3599,transit
2020-03-05 20:22:26.977025,"51.520406, -0.085969","51.503142988068554, -0.31867530674636857",20.7 km,57 mins,3447,transit
2020-03-05 20:22:27.236680,"51.520406, -0.085969","51.50997099069719, -0.3225441513670487",20.1 km,58 mins,3471,transit
2020-03-05 20:22:27.505034,"51.520406, -0.085969","51.516850334707954, -0.32528436724312015",21.0 km,1 hour 4 mins,3817,transit
2020-03-05 20:22:27.889773,"51.520406, -0.085969","51.52374752037335, -0.32685841641303054",21.7 km,1 hour 6 mins,3949,transit
2020-03-05 20:22:28.133009,"51.520406, -0.085969","51.530628945869616, -0.32723469185384274",20.6 km,57 mins,3421,transit
2020-03-05 20:22:28.392838,"51.520406, -0.085969","51.537461070956496, -0.3263882086933719",19.7 km,45 mins,2726,transit
2020-03-05 20:22:28.683712,"51.520406, -0.085969","51.544210580652944, -0.3243012344241127",20.4 km,55 mins,3287,transit
2020-03-05 20:22:29.003575,"51.520406, -0.085969","51.550844548107, -0.3209638399620324",26.1 km,1 hour 2 mins,3695,transit
2020-03-05 20:22:29.404363,"51.520406, -0.085969","51.55733059585553, -0.31637435557376337",20.4 km,51 mins,3065,transit
2020-03-05 20:22:29.815895,"51.520406, -0.085969","51.56363705467268, -0.31053971863096813",19.8 km,51 mins,3032,transit
2020-03-05 20:22:30.117204,"51.520406, -0.085969","51.569733119211655, -0.30347570369044435",18.7 km,45 mins,2678,transit
2020-03-05 20:22:30.413858,"51.520406, -0.085969","51.575588999655814, -0.2952070293442751",18.5 km,43 mins,2603,transit
2020-03-05 20:22:30.748389,"51.520406, -0.085969","51.58117606860964, -0.2857673404014181",19.3 km,45 mins,2727,transit
2020-03-05 20:22:31.001996,"51.520406, -0.085969","51.58646700247999, -0.27519906800109534",19.7 km,43 mins,2581,transit
2020-03-05 20:22:31.240166,"51.520406, -0.085969","51.59143591662143, -0.26355317397417743",17.7 km,48 mins,2868,transit
2020-03-05 20:22:31.506830,"51.520406, -0.085969","51.59605849354772, -0.25088878894318983",16.7 km,36 mins,2143,transit
2020-03-05 20:22:31.799460,"51.520406, -0.085969","51.600312103543466, -0.23727275611038962",17.6 km,47 mins,2833,transit
2020-03-05 20:22:32.050175,"51.520406, -0.085969","51.60417591704629, -0.2227790943112085",17.1 km,1 hour 8 mins,4086,transit
2020-03-05 20:22:32.298607,"51.520406, -0.085969","51.60763100821014, -0.20748839465824287",17.0 km,44 mins,2622,transit
2020-03-05 20:22:32.535786,"51.520406, -0.085969","51.61066044910385, -0.19148716498878884",16.6 km,35 mins,2096,transit
2020-03-05 20:22:32.827292,"51.520406, -0.085969","51.613249394046825, -0.17486713544071417",15.1 km,49 mins,2939,transit
2020-03-05 20:22:33.131061,"51.520406, -0.085969","51.615385153633945, -0.15772453695597913",14.0 km,43 mins,2566,transit
2020-03-05 20:22:33.432117,"51.520406, -0.085969","51.61705725805547, -0.1401593625284401",13.0 km,37 mins,2248,transit
2020-03-05 20:22:33.673613,"51.520406, -0.085969","51.61825750937365, -0.12227461877771342",13.9 km,45 mins,2681,transit
2020-03-05 20:22:33.899784,"51.520406, -0.085969","51.61898002247621, -0.10417557315746516",13.4 km,41 mins,2476,transit
2020-03-05 20:22:34.157461,"51.520406, -0.085969","51.628204459440425, -0.085969",16.7 km,55 mins,3307,transit
2020-03-05 20:22:34.454230,"51.520406, -0.085969","51.62794124522861, -0.0659815486549275",15.1 km,43 mins,2557,transit
2020-03-05 20:22:34.825013,"51.520406, -0.085969","51.62715289408306, -0.04611325175473568",19.6 km,52 mins,3141,transit
2020-03-05 20:22:35.058236,"51.520406, -0.085969","51.625843274001696, -0.02648244642966817",18.2 km,1 hour 8 mins,4087,transit
2020-03-05 20:22:35.321994,"51.520406, -0.085969","51.624018810110364, -0.007205831920581398",16.4 km,57 mins,3411,transit
2020-03-05 20:22:35.551938,"51.520406, -0.085969","51.621688452479376, 0.011602356569812426",17.3 km,55 mins,3326,transit
2020-03-05 20:22:35.731098,"51.520406, -0.085969","51.61886363131108, 0.029831180094317816",17.7 km,47 mins,2838,transit
2020-03-05 20:22:35.943176,"51.520406, -0.085969","51.615558199741024, 0.047373832191982324",19.0 km,46 mins,2770,transit
2020-03-05 20:22:36.117108,"51.520406, -0.085969","51.61178836456101, 0.06412847400037852",23.8 km,56 mins,3367,transit
2020-03-05 20:22:36.296303,"51.520406, -0.085969","51.60757260523763, 0.0799990597683641",20.4 km,53 mins,3155,transit
2020-03-05 20:22:36.491486,"51.520406, -0.085969","51.602931581660485, 0.09489614095341992",20.6 km,40 mins,2374,transit
2020-03-05 20:22:36.656206,"51.520406, -0.085969","51.59788803111383, 0.10873763406932602",20.8 km,51 mins,3031,transit
2020-03-05 20:22:36.863457,"51.520406, -0.085969","51.592466655020516, 0.12144953504111168",20.5 km,57 mins,3421,transit
2020-03-05 20:22:37.118296,"51.520406, -0.085969","51.586693996059125, 0.1329665612860205",20.1 km,51 mins,3053,transit
2020-03-05 20:22:37.381164,"51.520406, -0.085969","51.58059830630294, 0.1432327022765595",19.0 km,46 mins,2755,transit
2020-03-05 20:22:37.615649,"51.520406, -0.085969","51.57420940707331, 0.15220166008331276",19.1 km,51 mins,3080,transit
2020-03-05 20:22:37.822550,"51.520406, -0.085969","51.567558541239414, 0.15983716337790133",23.6 km,51 mins,3071,transit
2020-03-05 20:22:38.076376,"51.520406, -0.085969","51.56067821873115, 0.16611314153824003",23.2 km,54 mins,3218,transit
2020-03-05 20:22:38.299164,"51.520406, -0.085969","51.553602056062076, 0.17101374967949826",23.8 km,48 mins,2882,transit
2020-03-05 20:22:38.543019,"51.520406, -0.085969","51.54636461068511, 0.17453324038967136",19.9 km,51 mins,3035,transit
2020-03-05 20:22:38.753088,"51.520406, -0.085969","51.53900121102376, 0.17667568336707623",20.6 km,59 mins,3567,transit
2020-03-05 20:22:38.993918,"51.520406, -0.085969","51.531547783038086, 0.17745453968966637",28.6 km,1 hour 12 mins,4299,transit
2020-03-05 20:22:39.217189,"51.520406, -0.085969","51.524040674195376, 0.17689210273627953",21.7 km,1 hour 1 min,3659,transit
2020-03-05 20:22:39.418012,"51.520406, -0.085969","51.516516475722, 0.17501882249651027",22.2 km,1 hour 8 mins,4106,transit
2020-03-05 20:22:39.626999,"51.520406, -0.085969","51.50901184401463, 0.1718725338700983",23.0 km,1 hour 18 mins,4704,transit
2020-03-05 20:22:39.866830,"51.520406, -0.085969","51.501563322086376, 0.16749761236460042",23.5 km,1 hour 12 mins,4299,transit
2020-03-05 20:22:40.128836,"51.520406, -0.085969","51.494207161916336, 0.1619440822353704",21.5 km,1 hour 2 mins,3728,transit
2020-03-05 20:22:40.385319,"51.520406, -0.085969","51.48697914855982, 0.15526670254951572",21.2 km,1 hour 1 min,3639,transit
2020-03-05 20:22:40.771589,"51.520406, -0.085969","51.47991442686125, 0.14752405595612797",22.2 km,1 hour 3 mins,3775,transit
2020-03-05 20:22:41.076840,"51.520406, -0.085969","51.473047331592944, 0.13877766324162244",22.0 km,1 hour 1 min,3632,transit
2020-03-05 20:22:41.328691,"51.520406, -0.085969","51.46641122182025, 0.12909114422767515",20.3 km,52 mins,3098,transit
2020-03-05 20:22:41.579338,"51.520406, -0.085969","51.46003832026773, 0.11852944244858582",22.1 km,1 hour 3 mins,3770,transit
2020-03-05 20:22:41.962185,"51.520406, -0.085969","51.45395955843189, 0.10715812755390253",21.8 km,1 hour 3 mins,3799,transit
2020-03-05 20:22:42.221402,"51.520406, -0.085969","51.44820442815429, 0.09504278574131324",19.0 km,50 mins,2977,transit
2020-03-05 20:22:42.491690,"51.520406, -0.085969","51.44280084033402, 0.08224850493033627",17.0 km,42 mins,2506,transit
2020-03-05 20:22:42.823148,"51.520406, -0.085969","51.437774991421506, 0.06883945800060323",16.3 km,32 mins,1934,transit
2020-03-05 20:22:43.136310,"51.520406, -0.085969","51.43315123829641, 0.05487858436017771",15.9 km,50 mins,3008,transit
2020-03-05 20:22:43.534403,"51.520406, -0.085969","51.42895198209092, 0.04042736745743175",15.8 km,54 mins,3257,transit
2020-03-05 20:22:43.962672,"51.520406, -0.085969","51.425197561476786, 0.025545703643005787",15.0 km,49 mins,2944,transit
2020-03-05 20:22:44.314272,"51.520406, -0.085969","51.42190615588929, 0.010291856029306278",15.7 km,47 mins,2803,transit
2020-03-05 20:22:44.763890,"51.520406, -0.085969","51.419093699115614, -0.005277514340887853",15.5 km,56 mins,3333,transit
2020-03-05 20:22:45.235541,"51.520406, -0.085969","51.41677380362745, -0.021107248664004985",16.0 km,59 mins,3513,transit
2020-03-05 20:22:45.685130,"51.520406, -0.085969","51.414957695988726, -0.03714353117179873",14.8 km,44 mins,2657,transit
2020-03-05 20:22:46.101210,"51.520406, -0.085969","51.413654163620656, -0.053333680231259346",14.7 km,45 mins,2729,transit
2020-03-05 20:22:46.438985,"51.520406, -0.085969","51.412869513155485, -0.06962589962896175",14.7 km,41 mins,2484,transit
2020-03-05 20:22:46.734802,"51.520406, -0.085969","51.41260754055957, -0.08596899999999999",15.4 km,55 mins,3289,transit
2020-03-05 20:22:47.059042,"51.520406, -0.085969","51.412869513155485, -0.1023121003710382",17.5 km,1 hour 0 mins,3590,transit
2020-03-05 20:22:47.417930,"51.520406, -0.085969","51.413654163620656, -0.11860431976874072",17.9 km,59 mins,3538,transit
2020-03-05 20:22:47.854822,"51.520406, -0.085969","51.414957695988726, -0.13479446882820134",14.3 km,41 mins,2482,transit
2020-03-05 20:22:48.131313,"51.520406, -0.085969","51.41677380362745, -0.150830751335995",15.2 km,48 mins,2891,transit
2020-03-05 20:22:48.355898,"51.520406, -0.085969","51.419093699115614, -0.16666048565911212",14.7 km,39 mins,2332,transit
2020-03-05 20:22:48.653273,"51.520406, -0.085969","51.42190615588929, -0.18222985602930625",14.4 km,36 mins,2136,transit
2020-03-05 20:22:49.881734,"51.520406, -0.085969","51.425197561476786, -0.19748370364300585",16.3 km,47 mins,2834,transit
2020-03-05 20:22:50.139829,"51.520406, -0.085969","51.42895198209092, -0.21236536745743176",17.7 km,56 mins,3382,transit
2020-03-05 20:22:50.401782,"51.520406, -0.085969","51.43315123829641, -0.22681658436017768",18.6 km,55 mins,3280,transit
2020-03-05 20:22:50.681514,"51.520406, -0.085969","51.437774991421506, -0.24077745800060318",18.2 km,58 mins,3486,transit
2020-03-05 20:22:50.954551,"51.520406, -0.085969","51.44280084033402, -0.25418650493033634",20.4 km,1 hour 9 mins,4146,transit
2020-03-05 20:22:51.311741,"51.520406, -0.085969","51.44820442815429, -0.2669807857413133",20.1 km,1 hour 28 mins,5255,transit
2020-03-05 20:22:51.726569,"51.520406, -0.085969","51.45395955843189, -0.2790961275539025",20.9 km,1 hour 11 mins,4284,transit
2020-03-05 20:22:52.135426,"51.520406, -0.085969","51.46003832026773, -0.29046744244858586",19.8 km,58 mins,3455,transit
2020-03-05 20:22:52.470348,"51.520406, -0.085969","51.46641122182025, -0.30102914422767507",20.5 km,46 mins,2748,transit
2020-03-05 20:22:52.853474,"51.520406, -0.085969","51.473047331592944, -0.3107156632416224",23.0 km,1 hour 9 mins,4162,transit
2020-03-05 20:22:53.245674,"51.520406, -0.085969","51.47991442686125, -0.319462055956128",19.5 km,1 hour 5 mins,3919,transit
2020-03-05 20:22:53.666581,"51.520406, -0.085969","51.48697914855982, -0.3272047025495158",21.4 km,1 hour 14 mins,4432,transit
2020-03-05 20:22:53.971179,"51.520406, -0.085969","51.494207161916336, -0.3338820822353704",23.3 km,1 hour 22 mins,4938,transit
2020-03-05 20:22:54.287216,"51.520406, -0.085969","51.501563322086376, -0.3394356123646004",22.7 km,1 hour 15 mins,4492,transit
2020-03-05 20:22:54.593926,"51.520406, -0.085969","51.50901184401463, -0.3438105338700984",21.5 km,1 hour 7 mins,4014,transit
2020-03-05 20:22:54.921815,"51.520406, -0.085969","51.516516475722, -0.3469568224965103",20.3 km,57 mins,3425,transit
2020-03-05 20:22:55.313524,"51.520406, -0.085969","51.524040674195376, -0.34883010273627957",23.8 km,1 hour 5 mins,3889,transit
2020-03-05 20:22:55.720453,"51.520406, -0.085969","51.531547783038086, -0.34939253968966644",22.9 km,56 mins,3374,transit
2020-03-05 20:22:56.024243,"51.520406, -0.085969","51.53900121102376, -0.3486136833670763",21.6 km,51 mins,3031,transit
2020-03-05 20:22:56.308556,"51.520406, -0.085969","51.54636461068511, -0.34647124038967136",22.0 km,56 mins,3359,transit
2020-03-05 20:22:56.634543,"51.520406, -0.085969","51.553602056062076, -0.3429517496794983",27.6 km,1 hour 8 mins,4072,transit
2020-03-05 20:22:56.925445,"51.520406, -0.085969","51.56067821873115, -0.33805114153824",27.3 km,1 hour 5 mins,3890,transit
2020-03-05 20:22:57.159803,"51.520406, -0.085969","51.567558541239414, -0.33177516337790136",API ERROR,API ERROR,0,transit
2020-03-05 20:22:57.563916,"51.520406, -0.085969","51.57420940707331, -0.3241396600833128",20.7 km,51 mins,3046,transit
2020-03-05 20:22:57.977813,"51.520406, -0.085969","51.58059830630294, -0.31517070227655947",20.5 km,49 mins,2924,transit
2020-03-05 20:22:58.481553,"51.520406, -0.085969","51.586693996059125, -0.3049045612860205",21.2 km,48 mins,2877,transit
2020-03-05 20:22:58.724634,"51.520406, -0.085969","51.592466655020516, -0.2933875350411118",22.2 km,57 mins,3437,transit
2020-03-05 20:22:59.010630,"51.520406, -0.085969","51.59788803111383, -0.28067563406932616",19.6 km,56 mins,3368,transit
2020-03-05 20:22:59.303344,"51.520406, -0.085969","51.602931581660485, -0.26683414095342",18.8 km,47 mins,2820,transit
2020-03-05 20:22:59.557271,"51.520406, -0.085969","51.60757260523763, -0.25193705976836417",18.9 km,48 mins,2897,transit
2020-03-05 20:22:59.918124,"51.520406, -0.085969","51.61178836456101, -0.23606647400037856",21.0 km,1 hour 4 mins,3816,transit
2020-03-05 20:23:00.191689,"51.520406, -0.085969","51.615558199741024, -0.21931183219198233",18.4 km,55 mins,3305,transit
2020-03-05 20:23:00.456356,"51.520406, -0.085969","51.61886363131108, -0.20176918009431782",18.7 km,56 mins,3356,transit
2020-03-05 20:23:00.738901,"51.520406, -0.085969","51.621688452479376, -0.1835403565698124",17.8 km,41 mins,2454,transit
2020-03-05 20:23:00.980606,"51.520406, -0.085969","51.624018810110364, -0.16473216807941857",20.8 km,54 mins,3225,transit
2020-03-05 20:23:01.220262,"51.520406, -0.085969","51.625843274001696, -0.14545555357033202",21.6 km,56 mins,3351,transit
2020-03-05 20:23:01.448756,"51.520406, -0.085969","51.62715289408306, -0.1258247482452645",17.6 km,48 mins,2908,transit
2020-03-05 20:23:01.668735,"51.520406, -0.085969","51.62794124522861, -0.10595645134507262",15.4 km,46 mins,2753,transit
2020-03-05 20:23:01.969258,"51.520406, -0.085969","51.637187664393785, -0.085969",15.9 km,50 mins,3025,transit
2020-03-05 20:23:02.207589,"51.520406, -0.085969","51.636902459284386, -0.06418373712329824",17.3 km,49 mins,2950,transit
2020-03-05 20:23:02.480969,"51.520406, -0.085969","51.63604824417744, -0.04252939480979281",18.0 km,45 mins,2700,transit
2020-03-05 20:23:02.747195,"51.520406, -0.085969","51.634629212703636, -0.021136022667623024",19.8 km,54 mins,3229,transit
2020-03-05 20:23:02.968585,"51.520406, -0.085969","51.63265233084259, -0.0001319212626997358",18.2 km,49 mins,2930,transit
2020-03-05 20:23:03.203861,"51.520406, -0.085969","51.63012730194978, 0.020357248920626566",19.0 km,52 mins,3112,transit
2020-03-05 20:23:03.374097,"51.520406, -0.085969","51.62706651806234, 0.040209374763110976",18.3 km,38 mins,2285,transit
2020-03-05 20:23:03.624784,"51.520406, -0.085969","51.62348499774898, 0.05930681377439026",25.1 km,1 hour 12 mins,4306,transit
2020-03-05 20:23:03.815107,"51.520406, -0.085969","51.619400310842316, 0.07753732875994086",23.1 km,48 mins,2868,transit
2020-03-05 20:23:03.997386,"51.520406, -0.085969","51.61483249046223, 0.09479502458386965",21.7 km,45 mins,2698,transit
2020-03-05 20:23:04.258761,"51.520406, -0.085969","51.60980393280597, 0.11098127296180971",30.6 km,58 mins,3463,transit
2020-03-05 20:23:04.480695,"51.520406, -0.085969","51.60433928524514, 0.12600560684493856",28.8 km,54 mins,3225,transit
2020-03-05 20:23:04.694506,"51.520406, -0.085969","51.59846532333004, 0.1397865623749667",27.0 km,52 mins,3096,transit
2020-03-05 20:23:04.902181,"51.520406, -0.085969","51.59221081735827, 0.15225244396845686",25.3 km,1 hour 6 mins,3935,transit
2020-03-05 20:23:05.127333,"51.520406, -0.085969","51.58560638921651, 0.16334198712141101",23.4 km,55 mins,3272,transit
2020-03-05 20:23:05.353307,"51.520406, -0.085969","51.57868436025193, 0.1730048942025668",21.9 km,40 mins,2394,transit
2020-03-05 20:23:05.563320,"51.520406, -0.085969","51.57147859097204, 0.18120222088982244",21.3 km,32 mins,1945,transit
2020-03-05 20:23:05.757636,"51.520406, -0.085969","51.5640243134094, 0.18790659492288897",22.2 km,45 mins,2700,transit
2020-03-05 20:23:05.974654,"51.520406, -0.085969","51.55635795702007, 0.19310225428170155",23.5 km,52 mins,3131,transit
2020-03-05 20:23:06.181667,"51.520406, -0.085969","51.54851696901151, 0.19678489841571783",22.0 km,49 mins,2952,transit
2020-03-05 20:23:06.385754,"51.520406, -0.085969","51.54053963001772, 0.19896135331137027",25.9 km,57 mins,3440,transit
2020-03-05 20:23:06.620745,"51.520406, -0.085969","51.532464866055754, 0.19964905850516265",30.8 km,1 hour 3 mins,3759,transit
2020-03-05 20:23:06.815050,"51.520406, -0.085969","51.52433205770911, 0.19887539113145927",23.7 km,1 hour 4 mins,3831,transit
2020-03-05 20:23:07.016230,"51.520406, -0.085969","51.51618084748968, 0.19667684827667978",23.3 km,59 mins,3569,transit
2020-03-05 20:23:07.210594,"51.520406, -0.085969","51.50805094633092, 0.19309811391355602",25.4 km,1 hour 25 mins,5129,transit
2020-03-05 20:23:07.365370,"51.520406, -0.085969","51.499981940161504, 0.18819104023807268",API ERROR,API ERROR,0,transit
2020-03-05 20:23:07.552115,"51.520406, -0.085969","51.49201309749968, 0.18201357518195838",API ERROR,API ERROR,0,transit
2020-03-05 20:23:07.911712,"51.520406, -0.085969","51.484183178996155, 0.17462866821090825",22.9 km,56 mins,3362,transit
